Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,Product,Category,Region,City,Quantity,Unit_Price,Discount,Sales,Cost,Profit
ORD-00890,2024-03-13,CUST-0182,Ishaan Das,Corporate,Cap,Clothing,East,Patna,8,344.44,0.1,2678.33,1461.68,1216.65
ORD-00891,2023-09-06,CUST-0155,Rohan Gupta,Small Business,Rice 5kg,Groceries,South,Hyderabad,6,416.45,0.15,2123.92,1651.53,472.39
ORD-00892,2024-04-18,CUST-0004,Ishaan Nair,Corporate,Cooking Oil,Groceries,West,Ahmedabad,8,341.71,0.0,2952.36,1936.38,1015.98
ORD-00893,2024-12-08,CUST-0247,Rohan Khan,Consumer,Cap,Clothing,North,Chandigarh,6,375.5,0.0,3041.57,1753.32,1288.25
ORD-00894,2023-05-20,CUST-0254,Rohan Mehta,Consumer,Laptop,Electronics,Central,Bhopal,4,59345.58,0.2,189905.84,158562.24,31343.6
ORD-00895,2023-04-28,CUST-0103,Ishaan Patel,Consumer,Smartwatch,Electronics,Central,Indore,2,4050.03,0.15,6885.05,5778.38,1106.67
ORD-00896,2024-02-05,CUST-0228,Ananya Nair,Consumer,Smartwatch,Electronics,North,Lucknow,1,4883.44,0.05,5010.41,3833.52,1176.89
ORD-00897,2024-11-04,CUST-0225,Aarav Reddy,Consumer,Backpack,Stationery,Central,Indore,2,1775.65,0.2,3835.4,2081.08,1754.32
ORD-00898,2024-05-02,CUST-0103,Ishaan Patel,Consumer,Desk,Furniture,Central,Indore,8,8622.07,0.2,59595.71,35638.39,23957.32
ORD-00899,2024-04-20,CUST-0055,Aarav Nair,Corporate,Sneakers,Clothing,West,Ahmedabad,7,3400.64,0.0,25708.81,12804.96,12903.85
ORD-00900,2023-02-13,CUST-0228,Ananya Nair,Consumer,Tablet,Electronics,East,Kolkata,6,17480.95,,94397.12,79261.31,15135.81
ORD-00901,2023-12-24,CUST-0108,Kunal Iyer,Consumer,Bookshelf,Furniture,Central,Indore,7,4210.96,0.0,36845.88,24696.67,12149.21
ORD-00902,2024-02-08,CUST-0156,Rohan Sharma,Consumer,Sneakers,Clothing,South,Chennai,2,3466.34,0.2,5989.84,3283.7,2706.14
ORD-00903,2023-05-13,CUST-0133,Ananya Verma,Small Business,Dining Table,Furniture,Central,Indore,6,15266.56,0.15,77859.44,49071.1,28788.34
ORD-00904,2024-11-12,CUST-0050,Aditi Das,Consumer,Smartphone,Electronics,South,Bengaluru,2,17997.96,0.2,38875.6,30179.92,8695.68
ORD-00905,2024-03-06,CUST-0197,Ishaan Rao,Corporate,Office Chair,Furniture,South,Hyderabad,2,5930.5,0.05,12169.4,7300.2,4869.2
ORD-00906,2023-04-21,CUST-0165,Sara Mehta,Corporate,Cap,Clothing,North,Delhi,8,341.43,0.2,2185.18,1219.58,965.6
ORD-00907,2024-03-20,CUST-0083,Ananya Sharma,Corporate,Snack Pack,Groceries,South,Bengaluru,4,137.58,0.0,594.35,438.98,155.37
ORD-00908,2023-12-15,CUST-0037,Diya Reddy,Small Business,Office Chair,Furniture,East,Patna,3,6737.07,0.2,20211.21,13511.0,6700.21
ORD-00909,2024-09-25,CUST-0183,Kabir Rao,Small Business,Desk Organizer,Stationery,Central,Nagpur,3,742.22,0.1,2164.32,1279.77,884.55
ORD-00910,2023-05-01,CUST-0052,Ananya Patel,Corporate,Laptop,Electronics,Central,Nagpur,8,52036.31,0.15,353846.9,278238.29,75608.61
ORD-00911,2023-03-11,CUST-0184,Nikhil Das,Corporate,Jacket,Clothing,West,Ahmedabad,3,3062.14,0.0,9186.43,5087.32,4099.11
ORD-00912,2024-07-13,CUST-0030,Meera Patel,Corporate,Whiteboard,Stationery,East,Patna,2,1626.49,0.05,3337.55,2063.9,1273.65
ORD-00913,2024-07-14,CUST-0105,Meera Nair,Small Business,Bookshelf,Furniture,North,Delhi,6,4556.31,0.2,23619.89,16618.99,7000.9
ORD-00914,2024-03-02,CUST-0037,Diya Reddy,Small Business,Whiteboard,Stationery,North,Chandigarh,2,1724.01,0.1,3351.47,2190.49,1160.98
ORD-00915,2024-03-17,CUST-0180,Diya Sharma,Consumer,Smartwatch,Electronics,Central,Bhopal,8,4323.08,0.3,26145.97,21929.31,4216.66
ORD-00916,2024-11-29,CUST-0195,Rohan Mehta,Corporate,Laptop,Electronics,Central,Indore,1,55577.46,0.0,75029.57,57201.9,17827.67
ORD-00917,2023-05-01,CUST-0225,Aarav Reddy,Consumer,Spices Combo,Groceries,South,Bengaluru,6,388.14,0.05,2212.42,1572.72,639.7
ORD-00918,2023-01-16,CUST-0024,Priya Reddy,Small Business,Notebook Set,Stationery,South,Chennai,4,265.63,0.0,1062.52,580.98,481.54
ORD-00919,2023-10-27,CUST-0126,Rohan Mehta,Corporate,Jacket,Clothing,Central,Indore,3,2859.43,0.1,9650.57,5475.1,4175.47
ORD-00920,2023-08-14,CUST-0183,Kabir Rao,Small Business,Pen Pack,Stationery,West,Ahmedabad,8,104.26,0.05,792.4,502.08,290.32
ORD-00921,2023-04-17,CUST-0258,Pooja Das,Consumer,Backpack,Stationery,East,Bhubaneswar,1,1744.79,0.1,1570.31,980.91,589.4
ORD-00922,2024-07-20,CUST-0157,Neha Khan,Small Business,Desk,Furniture,Central,Bhopal,4,8320.95,0.2,28757.19,19874.94,8882.25
ORD-00923,2023-02-04,CUST-0256,Neha Das,Small Business,Beverages,Groceries,North,Delhi,5,86.0,0.1,387.02,267.53,119.49
ORD-00924,2024-01-29,CUST-0196,Meera Iyer,Corporate,Desk Organizer,Stationery,West,Mumbai,8,636.22,0.0,5496.93,3218.56,2278.37
ORD-00925,2024-09-15,CUST-0014,Rohan Sharma,Small Business,T-Shirt,Clothing,Central,Nagpur,6,650.72,0.05,4005.86,2339.93,1665.93
ORD-00926,2023-04-22,CUST-0030,Meera Patel,Corporate,Cap,Clothing,West,Pune,7,381.67,0.2,2137.37,1125.57,1011.8
ORD-00927,2023-06-16,CUST-0134,,Consumer,Spices Combo,Groceries,Central,Indore,7,397.39,0.0,2781.71,1855.37,926.34
ORD-00928,2023-12-12,CUST-0152,Priya Patel,Small Business,T-Shirt,Clothing,South,Hyderabad,7,544.63,0.05,4527.26,2421.12,2106.14
ORD-00929,2023-09-28,CUST-0165,Sara Mehta,Corporate,Notebook Set,Stationery,North,Chandigarh,3,247.19,0.0,741.57,439.59,301.98
ORD-00930,2024-08-16,CUST-0030,Meera Patel,Corporate,Spices Combo,Groceries,South,Chennai,2,382.12,0.15,701.56,510.32,191.24
ORD-00931,2023-08-21,CUST-0066,Nikhil Patel,Small Business,Jacket,Clothing,East,Patna,3,2602.26,0.15,6635.78,3763.53,2872.25
ORD-00932,2023-02-12,CUST-0163,Ishaan Patel,Corporate,Dining Table,Furniture,West,Ahmedabad,4,13682.44,0.2,43783.8,31259.72,12524.08
ORD-00933,2023-12-25,CUST-0121,Diya Iyer,Consumer,Cap,Clothing,North,Lucknow,2,320.42,0.1,720.95,365.85,355.1
ORD-00934,2023-10-17,CUST-0219,Arjun Khan,Corporate,Backpack,Stationery,West,Mumbai,3,1628.89,0.15,5192.09,3294.8,1897.29
ORD-00935,2023-06-14,CUST-0016,Nikhil Verma,Small Business,Sneakers,Clothing,East,Bhubaneswar,6,2908.55,0.0,17451.3,10388.86,7062.44
ORD-00936,2023-08-09,CUST-0177,Ishaan Iyer,Small Business,Cap,Clothing,Central,Indore,7,373.15,0.0,2612.06,1481.76,1130.3
ORD-00937,2024-08-11,CUST-0258,Pooja Das,Consumer,Smartphone,Electronics,South,Hyderabad,7,18140.28,0.0,137140.54,114406.04,22734.5
ORD-00938,2023-10-03,CUST-0163,Ishaan Patel,Corporate,Spices Combo,Groceries,Central,Nagpur,4,426.88,0.05,2027.68,1579.96,447.72
ORD-00939,2024-12-10,CUST-0060,Pooja Verma,Small Business,Jeans,Clothing,West,Pune,4,1483.5,0.1,7209.82,3855.86,3353.96
ORD-00940,2024-03-04,CUST-0230,Priya Gupta,Small Business,Sneakers,Clothing,Central,Bhopal,4,3244.38,0.3,9811.0,5921.35,3889.65
ORD-00941,2023-10-21,CUST-0134,Diya Mehta,Consumer,Spices Combo,Groceries,South,Hyderabad,6,385.11,0.0,2888.31,2041.53,846.78
ORD-00942,2023-06-20,CUST-0008,Neha Reddy,Corporate,Cooking Oil,Groceries,South,Chennai,2,314.79,0.3,440.71,320.77,119.94
ORD-00943,2023-03-16,CUST-0086,Arjun Gupta,Corporate,Office Chair,Furniture,West,Mumbai,3,6519.37,0.15,16624.38,11710.56,4913.82
ORD-00944,2023-05-02,CUST-0151,Rohan Verma,Corporate,Spices Combo,Groceries,South,Hyderabad,6,431.79,0.05,2461.23,1804.51,656.72
ORD-00945,2024-10-07,CUST-0210,Rohan Singh,Corporate,Smartphone,Electronics,East,Patna,8,18866.51,0.1,183382.49,137010.45,46372.04
ORD-00946,2023-01-08,CUST-0078,Pooja Reddy,Corporate,Dining Table,Furniture,Central,Bhopal,6,15521.72,0.1,83817.29,53166.87,30650.42
ORD-00947,2024-05-20,CUST-0153,Nikhil Patel,Small Business,Backpack,Stationery,North,Delhi,6,1637.38,0.15,9018.71,5841.2,3177.51
ORD-00948,2023-07-02,CUST-0164,Kunal Patel,Consumer,Snack Pack,Groceries,East,Patna,3,136.26,0.2,327.02,253.46,73.56
ORD-00949,2023-12-22,CUST-0051,Rohan Mehta,Consumer,Cap,Clothing,Central,Nagpur,5,326.59,0.05,1939.14,1018.29,920.85
ORD-00950,2024-11-13,CUST-0119,Aarav Patel,Small Business,Jacket,Clothing,Central,Bhopal,5,2598.96,0.0,17542.99,9749.31,7793.68
ORD-00951,2023-01-07,CUST-0100,Pooja Mehta,Small Business,Notebook Set,Stationery,Central,Indore,8,266.63,0.0,2133.0,1246.41,886.59
ORD-00952,2023-10-30,CUST-0233,Sara Nair,Small Business,Beverages,Groceries,Central,Bhopal,2,93.89,0.3,164.31,109.31,55.0
ORD-00953,2023-12-29,CUST-0060,Pooja Verma,Small Business,Laptop,Electronics,East,Bhubaneswar,2,57687.05,0.0,144217.63,117604.92,26612.71
ORD-00954,2024-12-24,CUST-0038,Rohan Rao,Small Business,Sneakers,Clothing,Central,Indore,6,3451.05,0.0,27953.54,15169.59,12783.95
ORD-00955,2024-10-11,CUST-0019,Ishaan Sharma,Small Business,Jeans,Clothing,Central,Indore,1,1423.77,0.15,1633.78,876.33,757.45
ORD-00956,2024-05-23,CUST-0096,Pooja Gupta,Consumer,Sneakers,Clothing,South,Chennai,5,2964.35,0.2,12805.98,7572.75,5233.23
ORD-00957,2024-07-25,CUST-0252,Pooja Reddy,Corporate,Office Chair,Furniture,West,Mumbai,4,6772.99,0.0,29259.31,18707.25,10552.06
ORD-00958,2023-11-04,CUST-0093,Vivaan Gupta,Corporate,Pen Pack,Stationery,East,Patna,4,107.5,0.2,430.0,257.23,172.77
ORD-00959,2023-08-13,CUST-0050,Aditi Das,Consumer,Cap,Clothing,West,Pune,2,382.4,0.3,535.37,310.0,225.37
ORD-00960,2023-11-23,CUST-0238,Ananya Nair,Consumer,Sofa,Furniture,North,Delhi,2,21329.35,0.1,47991.03,32472.0,15519.03
ORD-00961,2023-01-30,CUST-0121,Diya Iyer,Consumer,Spices Combo,Groceries,West,Ahmedabad,5,381.43,0.0,1907.17,1480.22,426.95
ORD-00962,2024-03-28,CUST-0201,Nikhil Rao,Consumer,Jacket,Clothing,East,Patna,7,2743.26,0.0,20739.05,10877.94,9861.11
ORD-00963,2024-08-09,CUST-0114,Kabir Mehta,Corporate,Headphones,Electronics,West,Pune,3,2518.01,0.3,5710.84,4566.07,1144.77
ORD-00964,2023-01-22,CUST-0011,Diya Reddy,Corporate,Jeans,Clothing,Central,Indore,7,1377.08,0.2,7711.62,4099.97,3611.65
ORD-00965,2024-07-02,CUST-0186,Aarav Verma,Corporate,Smartphone,Electronics,Central,Bhopal,4,19746.78,0.3,59714.27,46909.68,12804.59
ORD-00966,2024-07-20,CUST-0111,Sara Das,Corporate,Bookshelf,Furniture,East,Patna,4,4569.61,0.0,19740.72,13718.08,6022.64
ORD-00967,2023-10-17,CUST-0081,Priya Singh,Corporate,Desk Organizer,Stationery,West,Mumbai,5,633.39,0.2,3166.97,2003.71,1163.26
ORD-00968,2023-03-28,CUST-0139,Meera Patel,Consumer,Smartwatch,Electronics,West,Mumbai,2,4116.5,0.2,6586.4,5346.47,1239.93
ORD-00969,2023-07-18,CUST-0201,Nikhil Rao,Consumer,Whiteboard,Stationery,South,Bengaluru,5,1691.13,0.1,7610.07,4577.33,3032.74
ORD-00970,2024-01-21,CUST-0242,Pooja Verma,Corporate,Office Chair,Furniture,East,Bhubaneswar,5,6408.39,0.0,34605.33,24593.84,10011.49
ORD-00971,2024-05-23,CUST-0009,Rohan Sharma,Consumer,Whiteboard,Stationery,South,Chennai,7,1744.47,0.3,9231.72,5590.64,3641.08
ORD-00972,2024-05-03,CUST-0190,Diya Das,Small Business,Smartwatch,Electronics,South,Chennai,2,4628.54,0.05,9497.76,6880.45,2617.31
ORD-00973,2023-03-27,CUST-0128,Neha Iyer,Consumer,Pen Pack,Stationery,South,Chennai,3,98.06,0.3,205.93,122.9,83.03
ORD-00974,2023-11-15,CUST-0211,Aarav Singh,Corporate,Office Chair,Furniture,West,Pune,6,6934.62,0.0,52009.65,32599.0,19410.65
ORD-00975,2024-07-12,CUST-0251,Pooja Khan,Consumer,Headphones,Electronics,South,Hyderabad,8,2406.51,0.2,16633.78,12288.63,4345.15
ORD-00976,2024-01-20,CUST-0040,Priya Reddy,Consumer,Notebook Set,Stationery,North,Chandigarh,3,262.84,0.0,851.62,513.01,338.61
ORD-00977,2024-10-03,CUST-0088,Meera Verma,Corporate,Smartphone,Electronics,West,Pune,8,16703.52,0.3,126278.58,99424.84,26853.74
ORD-00978,2024-09-21,CUST-0166,Neha Khan,Corporate,Snack Pack,Groceries,East,Bhubaneswar,6,151.91,0.0,984.4,657.95,326.45
ORD-00979,2024-04-28,CUST-0129,Aarav Khan,Consumer,Backpack,Stationery,Central,Indore,8,1695.82,0.05,13919.31,9064.94,4854.37
ORD-00980,2023-01-11,CUST-0243,Priya Patel,Corporate,Desk,Furniture,Central,Indore,6,8849.35,,53096.07,34308.78,18787.29
ORD-00981,2023-12-05,CUST-0235,Kabir Verma,Small Business,Desk,Furniture,North,Lucknow,2,8209.99,0.1,18472.49,12233.94,6238.55
ORD-00982,2023-10-19,CUST-0141,Diya Reddy,Consumer,Bookshelf,Furniture,North,Delhi,7,4270.95,0.05,35502.3,22463.93,13038.37
ORD-00983,2023-04-16,CUST-0079,Neha Reddy,Consumer,Whiteboard,Stationery,South,Bengaluru,4,1529.6,0.05,5812.46,3531.88,2280.58
ORD-00984,2024-09-22,CUST-0142,Aditi Singh,Consumer,Snack Pack,Groceries,Central,Indore,8,141.28,0.0,1220.65,928.68,291.97
ORD-00985,2023-01-01,CUST-0244,Diya Singh,Consumer,Pen Pack,Stationery,South,Bengaluru,6,91.56,0.0,549.33,305.67,243.66
ORD-00986,2023-09-04,CUST-0061,Diya Gupta,Small Business,Snack Pack,Groceries,East,Bhubaneswar,7,146.32,0.1,921.81,691.08,230.73
ORD-00987,2023-06-20,CUST-0110,Nikhil Gupta,Small Business,Cap,Clothing,North,Lucknow,5,364.79,0.3,1276.78,693.42,583.36
ORD-00988,2023-07-02,CUST-0179,Sara Reddy,Consumer,T-Shirt,Clothing,Central,Nagpur,1,643.94,0.3,450.76,246.24,204.52
ORD-00989,2024-01-19,CUST-0196,Meera Iyer,Corporate,Dining Table,Furniture,Central,Bhopal,3,16299.58,0.0,52810.63,32238.71,20571.92
ORD-00990,2023-09-17,CUST-0189,Meera Verma,Corporate,Backpack,Stationery,East,Kolkata,1,1838.44,0.0,1838.44,1135.54,702.9
ORD-00991,2024-04-27,CUST-0016,Nikhil Verma,Small Business,Jacket,Clothing,North,Lucknow,8,2794.57,0.1,21730.56,12549.25,9181.31
ORD-00992,2024-12-23,CUST-0079,Neha Reddy,Consumer,Smartphone,Electronics,East,Kolkata,3,19335.29,0.0,78307.91,55983.94,22323.97
ORD-00993,2023-07-18,CUST-0143,Aditi Rao,Corporate,Rice 5kg,Groceries,East,Kolkata,1,434.94,0.2,347.95,267.97,79.98
ORD-00994,2024-03-02,CUST-0207,Pooja Sharma,Corporate,Backpack,Stationery,Central,Bhopal,1,1643.38,0.3,1242.4,784.4,458.0
ORD-00995,2024-12-06,CUST-0102,Ishaan Gupta,Consumer,Sofa,Furniture,North,Chandigarh,7,20561.06,0.2,155441.61,107950.49,47491.12
ORD-00996,2024-08-04,CUST-0239,Priya Mehta,Corporate,Backpack,Stationery,North,Chandigarh,2,1823.83,0.1,3545.52,1952.09,1593.43
ORD-00997,2023-06-23,CUST-0011,Diya Reddy,Corporate,Laptop,Electronics,East,Bhubaneswar,1,51892.78,0.05,49298.15,38147.62,11150.53
ORD-00998,2024-01-24,CUST-0028,Meera Gupta,Corporate,Jeans,Clothing,South,Chennai,5,1403.4,0.0,7578.37,4222.32,3356.05
ORD-00999,2024-12-15,CUST-0133,Ananya Verma,Small Business,Jeans,Clothing,South,Chennai,8,1429.36,0.1,13893.41,7420.01,6473.4
ORD-01000,2023-06-09,CUST-0198,Meera Iyer,Corporate,Desk Organizer,Stationery,South,Bengaluru,4,769.13,0.1,2768.85,1610.45,1158.4
ORD-01001,2023-04-03,CUST-0138,Vivaan Khan,Consumer,Bookshelf,Furniture,Central,Indore,4,3996.9,0.1,14388.84,8905.4,5483.44
ORD-01002,2024-01-17,CUST-0166,Neha Khan,Corporate,Sofa,Furniture,South,Chennai,7,22696.54,0.0,171585.85,107568.6,64017.25
ORD-01003,2023-12-11,CUST-0172,Aarav Iyer,Corporate,Laptop,Electronics,West,Pune,2,51558.23,0.05,122450.79,91811.03,30639.76
ORD-01004,2024-02-13,CUST-0223,Vivaan Khan,Consumer,Smartwatch,Electronics,Central,Nagpur,8,4800.69,0.05,39404.04,32108.23,7295.81
ORD-01005,2023-04-21,CUST-0260,Nikhil Rao,Consumer,Snack Pack,Groceries,North,Delhi,7,147.78,0.05,982.72,771.8,210.92
ORD-01006,2024-08-04,CUST-0102,Ishaan Gupta,Consumer,Pen Pack,Stationery,East,Bhubaneswar,3,92.6,0.05,285.02,180.88,104.14
ORD-01007,2024-04-16,CUST-0085,Kabir Reddy,Small Business,Bookshelf,Furniture,West,Pune,1,4333.23,0.0,4679.89,3274.91,1404.98
ORD-01008,2023-06-07,CUST-0126,Rohan Mehta,Corporate,Desk,Furniture,West,Mumbai,6,8108.9,0.0,48653.4,30642.52,18010.88
ORD-01009,2023-04-09,CUST-0125,Kabir Patel,Small Business,Sofa,Furniture,West,Pune,7,20365.41,0.3,99790.51,70510.39,29280.12
ORD-01010,2023-12-22,CUST-0037,Diya Reddy,Small Business,Sneakers,Clothing,Central,Nagpur,8,3308.72,0.15,28124.13,14004.65,14119.48
ORD-01011,2023-01-02,CUST-0257,Meera Rao,Corporate,Bookshelf,Furniture,East,Patna,7,4548.25,0.2,25470.21,15661.88,9808.33
ORD-01012,2024-10-31,CUST-0197,Ishaan Rao,Corporate,Sneakers,Clothing,North,Chandigarh,3,3152.46,0.05,12129.07,6418.95,5710.12
ORD-01013,2024-11-29,CUST-0204,Arjun Singh,Consumer,Sneakers,Clothing,South,Bengaluru,2,3177.55,0.0,8579.39,4573.6,4005.79
ORD-01014,2024-08-11,CUST-0066,Nikhil Patel,Small Business,Rice 5kg,Groceries,South,Chennai,7,466.77,0.0,3528.76,2533.66,995.1
ORD-01015,2024-09-10,CUST-0060,Pooja Verma,Small Business,Headphones,Electronics,West,Pune,8,2501.03,0.3,15126.23,11736.04,3390.19
ORD-01016,2024-11-21,CUST-0197,Ishaan Rao,Corporate,T-Shirt,Clothing,South,Chennai,2,558.05,0.05,1431.39,857.84,573.55
ORD-01017,2024-04-20,CUST-0025,Rohan Rao,Small Business,Whiteboard,Stationery,West,Pune,5,1452.75,0.3,5491.4,3288.0,2203.4
ORD-01018,2023-01-25,CUST-0152,Priya Patel,Small Business,Jacket,Clothing,West,Pune,5,2620.09,0.05,12445.42,6731.44,5713.98
ORD-01019,2024-06-28,CUST-0019,Ishaan Sharma,Small Business,Tablet,Electronics,North,Chandigarh,7,15195.61,0.0,114878.78,90232.42,24646.36
ORD-01020,2024-12-06,CUST-0235,Kabir Verma,Small Business,Beverages,Groceries,East,Patna,4,97.54,0.3,368.69,288.41,80.28
ORD-01021,2023-05-31,CUST-0020,Meera Iyer,Consumer,Smartphone,Electronics,East,Patna,2,17574.89,0.2,28119.82,20085.63,8034.19
ORD-01022,2024-10-30,CUST-0132,Neha Mehta,Consumer,Beverages,Groceries,North,Delhi,2,96.06,0.1,233.43,183.71,49.72
ORD-01023,2024-12-11,CUST-0125,Kabir Patel,Small Business,Cap,Clothing,Central,Indore,1,341.2,0.1,414.55,215.02,199.53
ORD-01024,2024-09-11,CUST-0024,,Small Business,Bookshelf,Furniture,Central,Indore,7,4544.19,0.2,27483.24,17095.64,10387.6
ORD-01025,2024-09-05,CUST-0237,Sara Patel,Small Business,Cooking Oil,Groceries,East,Patna,6,294.22,0.0,1906.53,1240.39,666.14
ORD-01026,2024-10-12,CUST-0216,,Corporate,Cap,Clothing,West,Ahmedabad,6,352.9,0.1,2572.66,1536.61,1036.05
ORD-01027,2023-08-04,CUST-0256,Neha Das,Small Business,Sneakers,Clothing,South,Chennai,3,3310.71,0.05,9435.53,5088.8,4346.73
ORD-01028,2023-08-01,CUST-0043,Aditi Patel,Corporate,Smartwatch,Electronics,Central,Nagpur,6,4323.63,0.3,18159.24,13641.09,4518.15
ORD-01029,2024-08-01,CUST-0181,Meera Das,Small Business,Whiteboard,Stationery,South,Hyderabad,7,1572.93,0.3,8323.92,4518.3,3805.62
ORD-01030,2024-01-23,CUST-0068,Arjun Verma,Consumer,Cooking Oil,Groceries,West,Ahmedabad,2,294.21,0.0,635.49,431.13,204.36
ORD-01031,2023-08-11,CUST-0181,Meera Das,Small Business,Sofa,Furniture,Central,Nagpur,7,23762.02,0.05,158017.43,99001.47,59015.96
ORD-01032,2023-08-19,CUST-0201,Nikhil Rao,Consumer,Cap,Clothing,Central,Indore,7,349.64,0.1,2202.72,1159.71,1043.01
ORD-01033,2024-04-20,CUST-0172,Aarav Iyer,Corporate,Sofa,Furniture,East,Kolkata,3,22806.75,0.0,73893.86,46910.48,26983.38
ORD-01034,2023-05-22,CUST-0115,Diya Khan,Consumer,Cooking Oil,Groceries,North,Lucknow,2,326.37,0.2,522.2,369.12,153.08
ORD-01035,2024-01-15,CUST-0047,Ananya Patel,Small Business,Dining Table,Furniture,West,Ahmedabad,1,15728.9,0.3,11891.05,7967.42,3923.63
ORD-01036,2023-06-29,CUST-0123,Diya Iyer,Corporate,Sofa,Furniture,East,Bhubaneswar,8,23923.42,0.0,191387.36,119991.1,71396.26
ORD-01037,2024-12-01,CUST-0126,Rohan Mehta,Corporate,Dining Table,Furniture,West,Pune,8,16469.14,0.3,124506.7,75699.34,48807.36
ORD-01038,2023-03-13,CUST-0237,Sara Patel,Small Business,Backpack,Stationery,South,Bengaluru,1,1889.5,0.2,1511.6,939.04,572.56
ORD-01039,2024-09-13,CUST-0062,Pooja Mehta,Consumer,Rice 5kg,Groceries,West,Pune,1,444.47,0.3,336.02,252.87,83.15
ORD-01040,2024-03-14,CUST-0226,Aarav Nair,Consumer,Headphones,Electronics,West,Ahmedabad,2,2301.81,0.3,3480.34,2585.72,894.62
ORD-01041,2023-05-26,CUST-0174,Kunal Das,Corporate,Laptop,Electronics,East,Patna,4,58251.08,0.0,233004.34,173183.55,59820.79
ORD-01042,2023-10-30,CUST-0176,Pooja Rao,Consumer,Beverages,Groceries,South,Chennai,8,86.95,0.1,782.57,585.94,196.63
ORD-01043,2023-08-15,CUST-0014,Rohan Sharma,Small Business,Desk,Furniture,Central,Nagpur,6,9114.37,0.2,43748.98,27249.42,16499.56
ORD-01044,2023-06-08,CUST-0151,Rohan Verma,Corporate,Sneakers,Clothing,West,Ahmedabad,3,2973.78,0.05,8475.26,4996.22,3479.04
ORD-01045,2023-09-23,CUST-0007,Aarav Mehta,Consumer,Dining Table,Furniture,East,Kolkata,6,15663.42,0.2,75184.41,52488.51,22695.9
ORD-01046,2023-11-18,CUST-0257,Meera Rao,Corporate,Bookshelf,Furniture,South,Hyderabad,6,4097.5,0.1,27658.14,18511.29,9146.85
ORD-01047,2023-12-17,CUST-0034,Kunal Reddy,Small Business,Beverages,Groceries,North,Lucknow,4,86.57,0.0,432.84,289.84,143.0
ORD-01048,2024-08-06,CUST-0236,Meera Verma,Small Business,Laptop,Electronics,East,Patna,1,58739.75,0.3,44407.25,36846.82,7560.43
ORD-01049,2023-12-04,CUST-0051,Rohan Mehta,Consumer,Bookshelf,Furniture,North,Chandigarh,2,4008.04,0.15,8517.08,5919.87,2597.21
ORD-01050,2023-09-08,CUST-0127,Rohan Sharma,Consumer,Smartwatch,Electronics,Central,Indore,5,4767.54,0.0,23837.71,19298.84,4538.87
ORD-01051,2024-07-19,CUST-0137,Vivaan Iyer,Corporate,Cooking Oil,Groceries,North,Lucknow,5,293.85,0.0,1586.77,1195.79,390.98
ORD-01052,2023-08-22,CUST-0107,Neha Patel,Small Business,Dining Table,Furniture,East,Kolkata,4,15257.03,0.15,51873.91,33564.84,18309.07
ORD-01053,2023-04-30,CUST-0245,Rohan Nair,Small Business,Headphones,Electronics,North,Delhi,8,2291.69,0.0,18333.54,13155.79,5177.75
ORD-01054,2023-04-25,CUST-0221,Rohan Verma,Corporate,Cap,Clothing,North,Lucknow,8,369.42,0.0,2955.34,1654.35,1300.99
ORD-01055,2024-05-19,CUST-0139,Meera Patel,Consumer,Headphones,Electronics,West,Ahmedabad,3,2414.32,0.1,7040.16,5506.92,1533.24
ORD-01056,2023-11-13,CUST-0258,Pooja Das,Consumer,Pen Pack,Stationery,East,Patna,8,92.23,0.3,645.61,421.9,223.71
ORD-01057,2023-03-09,CUST-0092,Pooja Reddy,Corporate,Desk Organizer,Stationery,West,Mumbai,7,724.22,0.0,5069.52,3300.44,1769.08
ORD-01058,2023-08-07,CUST-0119,Aarav Patel,Small Business,Pen Pack,Stationery,South,Bengaluru,5,100.04,0.05,475.17,300.29,174.88
ORD-01059,2023-11-28,CUST-0080,Ananya Patel,Corporate,Pen Pack,Stationery,Central,Indore,3,93.84,0.1,316.7,200.88,115.82
ORD-01060,2023-10-03,CUST-0214,Aarav Singh,Small Business,Bookshelf,Furniture,Central,Nagpur,4,4563.59,0.1,20536.15,14508.03,6028.12
ORD-01061,2024-04-05,CUST-0162,,Corporate,Jacket,Clothing,East,Bhubaneswar,5,2758.17,0.1,13404.69,7759.93,5644.76
ORD-01062,2024-04-12,CUST-0072,Aarav Verma,Small Business,Smartwatch,Electronics,East,Bhubaneswar,5,4067.53,0.2,17571.74,12889.67,4682.07
ORD-01063,2023-11-30,CUST-0196,Meera Iyer,Corporate,T-Shirt,Clothing,East,Patna,4,635.7,0.15,2701.71,1486.82,1214.89
ORD-01064,2024-08-30,CUST-0246,Pooja Das,Corporate,Desk,Furniture,East,Bhubaneswar,8,9813.68,0.0,84790.21,58213.54,26576.67
ORD-01065,2023-03-02,CUST-0193,Aditi Rao,Corporate,Cooking Oil,Groceries,East,Bhubaneswar,2,291.59,0.05,554.02,381.03,172.99
ORD-01066,2023-11-29,CUST-0038,Rohan Rao,Small Business,Smartwatch,Electronics,South,Hyderabad,7,4791.88,0.3,29350.26,21292.6,8057.66
ORD-01067,2024-07-24,CUST-0134,Diya Mehta,Consumer,Smartwatch,Electronics,South,Chennai,5,4670.61,0.0,25221.31,20743.21,4478.1
